Invoice No,Invoice Date,Customer Code,Customer Name,Customer Type,Region,State,City,Product Code,Product Name,Category,Brand,Quantity,Unit Price,Payment Status,Payment Mode,Sales Person,Gross Sales,Discount %,Discount Amount,Tax %,Tax Amount,Net Sales,Cost,Profit
INV00000885,2024-11-19,CUST000010,Sai Garments Ltd,Online,East,Delhi,Bengaluru,PROD000039,Corduroy 240 GSM,Cotton Yarn,Raymond,143,626.27,Pending,Cash,Vikas Jain,89556.61,5,4477.83,18,15314.18,100392.96,70213,14865.78
INV00000886,2025-03-26,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000025,Drill 200 GSM,Linen,Alok,354,380.73,Pending,Cheque,Amit Shah,134778.42,10,13477.84,18,21834.1,143134.68,100536,20764.58
INV00000887,2025-06-10,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000035,Voile 180 GSM,Silk,Raymond,250,466.86,Overdue,Cheque,Priya Verma,116715.0,15,17507.25,18,17857.4,117065.14,85750,13457.75
INV00000888,2024-12-20,CUST000009,Krishna Garments Pvt Ltd,Wholesale,East,Gujarat,Rajkot,PROD000003,Twill 350 GSM,Cotton Yarn,Trident,152,212.81,Overdue,Cash,Amit Shah,32347.12,0,0.0,18,5822.48,38169.6,28120,4227.12
INV00000889,2025-05-22,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000043,Voile 240 GSM,Polyester,Raymond,289,232.56,Pending,UPI,Rohit Sharma,67209.84,0,0.0,18,12097.77,79307.61,56933,10276.84
INV00000890,2024-05-10,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000001,Corduroy 280 GSM,Cotton Fabric,Raymond,151,707.42,Overdue,RTGS,Rohit Sharma,106820.42,5,5341.02,18,18266.29,119745.69,87580,13899.4
INV00000891,2025-07-13,CUST000002,Global Creation & Co.,Wholesale,West,Madhya Pradesh,Mumbai,PROD000040,Lycra 320 GSM,Technical Textile,Trident,282,667.35,Paid,RTGS,Manish Kumar,188192.7,5,9409.64,18,32180.95,210964.02,151434,27349.06
INV00000892,2025-02-15,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000023,Lycra 120 GSM,Linen,Garden,387,746.96,Overdue,Cash,Manish Kumar,289073.52,0,0.0,18,52033.23,341106.75,231426,57647.52
INV00000893,2025-03-25,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000039,Corduroy 240 GSM,Cotton Yarn,Raymond,102,626.27,Overdue,UPI,Anjali Gupta,63879.54,5,3193.98,18,10923.4,71608.96,50082,10603.56
INV00000894,2025-07-15,CUST000008,Modern Apparels & Co.,Distributor,West,Punjab,Chennai,PROD000036,Ribstop 240 GSM,Linen,Welspun,452,142.16,Pending,Cheque,Karan Singh,64256.32,5,3212.82,18,10987.83,72031.33,47912,13131.5
INV00000895,2024-07-23,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000045,Ribstop 240 GSM,Cotton Fabric,Garden,474,599.84,Pending,UPI,Sneha Patel,284324.16,15,42648.62,18,43501.6,285177.13,218514,23161.54
INV00000896,2024-10-19,CUST000010,Sai Garments Ltd,Online,East,Delhi,Bengaluru,PROD000041,Drill 120 GSM,Silk,Welspun,260,139.65,Overdue,Cheque,Manish Kumar,36309.0,0,0.0,18,6535.62,42844.62,29640,6669.0
INV00000897,2025-09-02,CUST000011,Prime Weaving Ltd,Wholesale,East,Uttar Pradesh,Kanpur,PROD000043,Voile 240 GSM,Polyester,Raymond,240,232.56,Overdue,UPI,Karan Singh,55814.4,15,8372.16,18,8539.6,55981.84,47280,162.24
INV00000898,2024-01-25,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000032,Voile 120 GSM,Linen,Reliance,396,613.76,Pending,Cash,Priya Verma,243048.96,15,36457.34,18,37186.49,243778.11,174636,31955.62
INV00000899,2024-09-06,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000024,Lycra 140 GSM,Denim,Garden,483,604.73,Pending,Cash,Rohit Sharma,292084.59,0,0.0,18,52575.23,344659.82,227010,65074.59
INV00000900,2024-05-24,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000044,Twill 140 GSM,Cotton Yarn,Reliance,251,322.71,Pending,NEFT,Amit Shah,81000.21,5,4050.01,18,13851.04,90801.24,68021,8929.2
INV00000901,2025-09-13,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000027,Voile 320 GSM,Technical Textile,Vardhman,297,574.75,Paid,Cash,Neha Joshi,170700.75,15,25605.11,18,26117.21,171212.85,139590,5505.64
INV00000902,2025-04-22,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000017,Ribstop 320 GSM,Polyester,Arvind,294,787.49,Pending,RTGS,Neha Joshi,231522.06,10,23152.21,18,37506.57,245876.43,168756,39613.85
INV00000903,2024-10-07,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000007,Ribstop 280 GSM,Cotton Yarn,Welspun,139,648.63,Overdue,Cheque,Amit Shah,90159.57,0,0.0,18,16228.72,106388.29,72975,17184.57
INV00000904,2025-04-13,CUST000008,Modern Apparels & Co.,Distributor,West,Punjab,Chennai,PROD000038,Twill 100 GSM,Cotton Fabric,Trident,409,566.57,Pending,RTGS,Sneha Patel,231727.13,0,0.0,18,41710.88,273438.01,179960,51767.13
INV00000905,2024-03-01,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000049,Satin 180 GSM,Cotton Yarn,Garden,268,540.47,Overdue,Cash,Rahul Mehta,144845.96,5,7242.3,18,24768.66,162372.32,118992,18611.66
INV00000906,2025-08-04,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000031,Satin 120 GSM,Silk,Vardhman,279,634.54,Pending,NEFT,Neha Joshi,177036.66,15,26555.5,18,27086.61,177567.77,131967,18514.16
INV00000907,2025-07-13,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000016,Corduroy 100 GSM,Cotton Yarn,Alok,116,195.22,Overdue,Cheque,Sneha Patel,22645.52,0,0.0,18,4076.19,26721.71,17516,5129.52
INV00000908,2024-04-14,CUST000008,Modern Apparels & Co.,Distributor,West,Punjab,Chennai,PROD000008,Voile 160 GSM,Cotton Fabric,Reliance,50,622.3,Pending,Cheque,Anjali Gupta,31115.0,15,4667.25,18,4760.59,31208.34,23450,2997.75
INV00000909,2025-09-20,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000033,Satin 280 GSM,Denim,Alok,194,173.6,Overdue,NEFT,Amit Shah,33678.4,5,1683.92,18,5759.01,37753.49,27548,4446.48
INV00000910,2025-02-15,CUST000010,Sai Garments Ltd,Online,East,Delhi,Bengaluru,PROD000027,Voile 320 GSM,Technical Textile,Vardhman,293,574.75,Pending,NEFT,Manish Kumar,168401.75,5,8420.09,18,28796.7,188778.36,137710,22271.66
INV00000911,2025-03-19,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000009,Satin 320 GSM,Polyester,Arvind,230,700.76,Pending,UPI,Anjali Gupta,161174.8,0,0.0,18,29011.46,190186.26,116380,44794.8
INV00000912,2025-05-15,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000032,Voile 120 GSM,Linen,Reliance,44,613.76,Paid,Cheque,Anjali Gupta,27005.44,0,0.0,18,4860.98,31866.42,19404,7601.44
INV00000913,2024-08-25,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000012,Poplin 100 GSM,Cotton Fabric,Reliance,262,206.96,Pending,RTGS,Manish Kumar,54223.52,5,2711.18,18,9272.22,60784.57,42968,8544.34
INV00000914,2024-08-09,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000008,Voile 160 GSM,Cotton Fabric,Reliance,264,622.3,Pending,RTGS,Priya Verma,164287.2,5,8214.36,18,28093.11,184165.95,123816,32256.84
INV00000915,2025-01-04,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000032,Voile 120 GSM,Linen,Reliance,151,613.76,Pending,Cash,Priya Verma,92677.76,5,4633.89,18,15847.9,103891.77,66591,21452.87
INV00000916,2025-03-05,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000012,Poplin 100 GSM,Cotton Fabric,Reliance,258,206.96,Paid,Cheque,Vikas Jain,53395.68,15,8009.35,18,8169.54,53555.87,42312,3074.33
INV00000917,2024-12-21,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000012,Poplin 100 GSM,Cotton Fabric,Reliance,312,206.96,Pending,NEFT,Manish Kumar,64571.52,15,9685.73,18,9879.44,64765.23,51168,3717.79
INV00000918,2024-05-20,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000020,Denim 100 GSM,Silk,Garden,192,787.32,Paid,Cheque,Neha Joshi,151165.44,0,0.0,18,27209.78,178375.22,114816,36349.44
INV00000919,2024-06-03,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000018,Ribstop 180 GSM,Technical Textile,Welspun,157,257.91,Pending,UPI,Rohit Sharma,40491.87,5,2024.59,18,6924.11,45391.39,30458,8009.28
INV00000920,2024-02-21,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000014,Oxford 240 GSM,Technical Textile,Welspun,262,752.59,Paid,Cheque,Manish Kumar,197178.58,10,19717.86,18,31942.93,209403.65,146196,31264.72
INV00000921,2025-03-07,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000048,Twill 100 GSM,Linen,Vardhman,82,588.08,Pending,RTGS,Rahul Mehta,48222.56,0,0.0,18,8680.06,56902.62,36244,11978.56
INV00000922,2024-04-12,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000028,Satin 240 GSM,Viscose,Raymond,357,390.55,Paid,NEFT,Sneha Patel,139426.35,15,20913.95,18,21332.23,139844.63,119238,-725.6
INV00000923,2024-07-22,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000001,Corduroy 280 GSM,Cotton Fabric,Raymond,259,707.42,Pending,NEFT,Rohit Sharma,183221.78,5,9161.09,18,31330.92,205391.62,150220,23840.69
INV00000924,2025-10-21,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000028,Satin 240 GSM,Viscose,Raymond,208,390.55,Overdue,Cash,Vikas Jain,81234.4,0,0.0,18,14622.19,95856.59,69472,11762.4
INV00000925,2024-07-13,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000004,Corduroy 140 GSM,Silk,Raymond,118,321.0,Pending,NEFT,Priya Verma,37878.0,0,0.0,18,6818.04,44696.04,27494,10384.0
INV00000926,2024-12-29,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000008,Voile 160 GSM,Cotton Fabric,Reliance,319,622.3,Pending,NEFT,Anjali Gupta,198513.7,10,19851.37,18,32159.22,210821.55,149611,29051.33
INV00000927,2024-02-10,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000024,Lycra 140 GSM,Denim,Garden,380,604.73,Pending,Cash,Rohit Sharma,229797.4,0,0.0,18,41363.53,271160.93,178600,51197.4
INV00000928,2025-02-11,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000047,Drill 120 GSM,Viscose,Vardhman,251,573.75,Overdue,Cheque,Vikas Jain,144011.25,10,14401.12,18,23329.82,152939.95,113703,15907.12
INV00000929,2025-04-04,CUST000009,Krishna Garments Pvt Ltd,Wholesale,East,Gujarat,Rajkot,PROD000035,Voile 180 GSM,Silk,Raymond,82,466.86,Pending,RTGS,Priya Verma,38282.52,5,1914.13,18,6546.31,42914.7,28126,8242.39
INV00000930,2025-02-17,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000031,Satin 120 GSM,Silk,Vardhman,21,634.54,Pending,RTGS,Manish Kumar,13325.34,0,0.0,18,2398.56,15723.9,9933,3392.34
INV00000931,2025-02-08,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000017,Ribstop 320 GSM,Polyester,Arvind,92,787.49,Paid,Cash,Rohit Sharma,72449.08,0,0.0,18,13040.83,85489.91,52808,19641.08
INV00000932,2024-07-19,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000001,Corduroy 280 GSM,Cotton Fabric,Raymond,103,707.42,Pending,RTGS,Amit Shah,72864.26,15,10929.64,18,11148.23,73082.85,59740,2194.62
INV00000933,2025-01-09,CUST000019,Krishna Garments Pvt Ltd,Online,East,Madhya Pradesh,Udaipur,PROD000009,Satin 320 GSM,Polyester,Arvind,56,700.76,Overdue,RTGS,Amit Shah,39242.56,10,3924.26,18,6357.29,41675.6,28336,6982.3
INV00000934,2025-10-30,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000017,Ribstop 320 GSM,Polyester,Arvind,182,787.49,Overdue,NEFT,Manish Kumar,143323.18,5,7166.16,18,24508.26,160665.28,104468,31689.02
INV00000935,2025-12-18,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000011,Satin 120 GSM,Viscose,Reliance,390,756.61,Paid,NEFT,Manish Kumar,295077.9,10,29507.79,18,47802.62,313372.73,210990,54580.11
INV00000936,2025-05-11,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000030,Twill 120 GSM,Denim,Vardhman,87,424.66,Pending,NEFT,Vikas Jain,36945.42,15,5541.81,18,5652.65,37056.26,30972,431.61
INV00000937,2025-06-03,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000024,Lycra 140 GSM,Denim,Garden,340,604.73,Pending,Cash,Neha Joshi,205608.2,5,10280.41,18,35159.0,230486.79,159800,35527.79
INV00000938,2025-09-15,CUST000009,Krishna Garments Pvt Ltd,Wholesale,East,Gujarat,Rajkot,PROD000011,Satin 120 GSM,Viscose,Reliance,481,756.61,Pending,UPI,Neha Joshi,363929.41,5,18196.47,18,62231.93,407964.87,260221,85511.94
INV00000939,2025-02-23,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000025,Drill 200 GSM,Linen,Alok,96,380.73,Overdue,NEFT,Priya Verma,36550.08,15,5482.51,18,5592.16,36659.73,27264,3803.57
INV00000940,2025-12-07,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000029,Canvas 160 GSM,Technical Textile,Trident,121,246.12,Pending,Cash,Amit Shah,29780.52,0,0.0,18,5360.49,35141.01,22385,7395.52
INV00000941,2025-10-05,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000017,Ribstop 320 GSM,Polyester,Arvind,303,787.49,Paid,RTGS,Rahul Mehta,238609.47,15,35791.42,18,36507.25,239325.3,173922,28896.05
INV00000942,2025-05-28,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000046,Canvas 240 GSM,Denim,Trident,131,568.25,Pending,Cash,Neha Joshi,74440.75,15,11166.11,18,11389.43,74664.07,62356,918.64
INV00000943,2025-08-04,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000040,Lycra 320 GSM,Technical Textile,Trident,86,667.35,Overdue,UPI,Karan Singh,57392.1,10,5739.21,18,9297.52,60950.41,46182,5470.89
INV00000944,2024-08-09,CUST000009,Krishna Garments Pvt Ltd,Wholesale,East,Gujarat,Rajkot,PROD000007,Ribstop 280 GSM,Cotton Yarn,Welspun,225,648.63,Overdue,UPI,Neha Joshi,145941.75,10,14594.18,18,23642.56,154990.14,118125,13222.58
INV00000945,2025-06-01,CUST000019,Krishna Garments Pvt Ltd,Online,East,Madhya Pradesh,Udaipur,PROD000010,Voile 140 GSM,Silk,Alok,347,438.55,Pending,NEFT,Neha Joshi,152176.85,10,15217.68,18,24652.65,161611.81,122144,14815.17
INV00000946,2024-09-30,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000033,Satin 280 GSM,Denim,Alok,462,173.6,Paid,NEFT,Rohit Sharma,80203.2,5,4010.16,18,13714.75,89907.79,65604,10589.04
INV00000947,2025-11-21,CUST000004,Global Weaving Ltd,Distributor,East,Delhi,Ahmedabad,PROD000023,Lycra 120 GSM,Linen,Garden,422,746.96,Paid,NEFT,Priya Verma,315217.12,0,0.0,18,56739.08,371956.2,252356,62861.12
INV00000948,2024-10-14,CUST000014,Sunrise Fabrics & Co.,Exporter,South,Uttar Pradesh,Surat,PROD000007,Ribstop 280 GSM,Cotton Yarn,Welspun,134,648.63,Paid,RTGS,Karan Singh,86916.42,5,4345.82,18,14862.71,97433.31,70350,12220.6
INV00000949,2025-03-23,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000030,Twill 120 GSM,Denim,Vardhman,227,424.66,Paid,Cash,Neha Joshi,96397.82,5,4819.89,18,16484.03,108061.96,80812,10765.93
INV00000950,2024-09-16,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000007,Ribstop 280 GSM,Cotton Yarn,Welspun,309,648.63,Overdue,UPI,Sneha Patel,200426.67,5,10021.33,18,34272.96,224678.3,162225,28180.34
INV00000951,2025-07-11,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000049,Satin 180 GSM,Cotton Yarn,Garden,24,540.47,Paid,Cash,Rahul Mehta,12971.28,15,1945.69,18,1984.61,13010.19,10656,369.59
INV00000952,2025-12-22,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000003,Twill 350 GSM,Cotton Yarn,Trident,47,212.81,Pending,Cheque,Vikas Jain,10002.07,0,0.0,18,1800.37,11802.44,8695,1307.07
INV00000953,2025-01-13,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000047,Drill 120 GSM,Viscose,Vardhman,177,573.75,Pending,RTGS,Karan Singh,101553.75,15,15233.06,18,15537.72,101858.41,80181,6139.69
INV00000954,2024-09-12,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000038,Twill 100 GSM,Cotton Fabric,Trident,116,566.57,Pending,Cheque,Karan Singh,65722.12,0,0.0,18,11829.98,77552.1,51040,14682.12
INV00000955,2024-07-30,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000047,Drill 120 GSM,Viscose,Vardhman,122,573.75,Pending,Cash,Priya Verma,69997.5,15,10499.62,18,10709.62,70207.49,55266,4231.88
INV00000956,2025-03-06,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000003,Twill 350 GSM,Cotton Yarn,Trident,116,212.81,Pending,NEFT,Rahul Mehta,24685.96,15,3702.89,18,3776.95,24760.02,21460,-476.93
INV00000957,2025-06-21,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000006,Canvas 240 GSM,Technical Textile,Vardhman,459,172.02,Pending,UPI,Neha Joshi,78957.18,0,0.0,18,14212.29,93169.47,60588,18369.18
INV00000958,2025-12-28,CUST000019,Krishna Garments Pvt Ltd,Online,East,Madhya Pradesh,Udaipur,PROD000026,Canvas 180 GSM,Cotton Yarn,Reliance,246,617.27,Pending,RTGS,Neha Joshi,151848.42,5,7592.42,18,25966.08,170222.08,127182,17074.0
INV00000959,2024-02-08,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000040,Lycra 320 GSM,Technical Textile,Trident,244,667.35,Pending,UPI,Manish Kumar,162833.4,10,16283.34,18,26379.01,172929.07,131028,15522.06
INV00000960,2024-08-03,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000017,Ribstop 320 GSM,Polyester,Arvind,18,787.49,Pending,NEFT,Rahul Mehta,14174.82,10,1417.48,18,2296.32,15053.66,10332,2425.34
INV00000961,2025-11-14,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000012,Poplin 100 GSM,Cotton Fabric,Reliance,36,206.96,Overdue,RTGS,Neha Joshi,7450.56,0,0.0,18,1341.1,8791.66,5904,1546.56
INV00000962,2024-01-10,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000044,Twill 140 GSM,Cotton Yarn,Reliance,449,322.71,Overdue,RTGS,Amit Shah,144896.79,10,14489.68,18,23473.28,153880.39,121679,8728.11
INV00000963,2025-02-11,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000039,Corduroy 240 GSM,Cotton Yarn,Raymond,302,626.27,Paid,Cash,Karan Singh,189133.54,10,18913.35,18,30639.63,200859.82,148282,21938.19
INV00000964,2025-09-03,CUST000009,Krishna Garments Pvt Ltd,Wholesale,East,Gujarat,Rajkot,PROD000006,Canvas 240 GSM,Technical Textile,Vardhman,173,172.02,Paid,NEFT,Sneha Patel,29759.46,15,4463.92,18,4553.2,29848.74,22836,2459.54
INV00000965,2024-01-30,CUST000009,Krishna Garments Pvt Ltd,Wholesale,East,Gujarat,Rajkot,PROD000041,Drill 120 GSM,Silk,Welspun,244,139.65,Overdue,UPI,Vikas Jain,34074.6,10,3407.46,18,5520.09,36187.23,27816,2851.14
INV00000966,2024-08-31,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000014,Oxford 240 GSM,Technical Textile,Welspun,153,752.59,Paid,RTGS,Rohit Sharma,115146.27,5,5757.31,18,19690.01,129078.97,85374,24014.96
INV00000967,2025-08-16,CUST000004,Global Weaving Ltd,Distributor,East,Delhi,Ahmedabad,PROD000003,Twill 350 GSM,Cotton Yarn,Trident,64,212.81,Overdue,UPI,Rahul Mehta,13619.84,10,1361.98,18,2206.41,14464.27,11840,417.86
INV00000968,2024-12-12,CUST000014,Sunrise Fabrics & Co.,Exporter,South,Uttar Pradesh,Surat,PROD000011,Satin 120 GSM,Viscose,Reliance,108,756.61,Paid,Cheque,Karan Singh,81713.88,0,0.0,18,14708.5,96422.38,58428,23285.88
INV00000969,2025-11-05,CUST000004,Global Weaving Ltd,Distributor,East,Delhi,Ahmedabad,PROD000004,Corduroy 140 GSM,Silk,Raymond,323,321.0,Overdue,UPI,Priya Verma,103683.0,10,10368.3,18,16796.65,110111.35,75259,18055.7
INV00000970,2025-09-02,CUST000010,Sai Garments Ltd,Online,East,Delhi,Bengaluru,PROD000040,Lycra 320 GSM,Technical Textile,Trident,318,667.35,Pending,RTGS,Anjali Gupta,212217.3,5,10610.86,18,36289.16,237895.59,170766,30840.44
INV00000971,2024-03-24,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000047,Drill 120 GSM,Viscose,Vardhman,211,573.75,Paid,UPI,Manish Kumar,121061.25,10,12106.12,18,19611.92,128567.05,95583,13372.12
INV00000972,2025-08-20,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000002,Ribstop 160 GSM,Cotton Yarn,Garden,221,173.1,Overdue,RTGS,Manish Kumar,38255.1,5,1912.76,18,6541.62,42883.97,27404,8938.35
INV00000973,2025-08-16,CUST000004,Global Weaving Ltd,Distributor,East,Delhi,Ahmedabad,PROD000018,Ribstop 180 GSM,Technical Textile,Welspun,44,257.91,Overdue,RTGS,Neha Joshi,11348.04,15,1702.21,18,1736.25,11382.08,8536,1109.83
INV00000974,2024-07-23,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000012,Poplin 100 GSM,Cotton Fabric,Reliance,449,206.96,Overdue,Cheque,Karan Singh,92925.04,15,13938.76,18,14217.53,93203.82,73636,5350.28
INV00000975,2025-10-17,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000041,Drill 120 GSM,Silk,Welspun,91,139.65,Paid,NEFT,Neha Joshi,12708.15,5,635.41,18,2173.09,14245.84,10374,1698.74
INV00000976,2025-01-25,CUST000004,Global Weaving Ltd,Distributor,East,Delhi,Ahmedabad,PROD000011,Satin 120 GSM,Viscose,Reliance,206,756.61,Pending,Cheque,Amit Shah,155861.66,15,23379.25,18,23846.83,156329.24,111446,21036.41
INV00000977,2025-03-25,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000039,Corduroy 240 GSM,Cotton Yarn,Raymond,463,626.27,Paid,NEFT,Karan Singh,289963.01,5,14498.15,18,49583.67,325048.53,227333,48131.86
INV00000978,2025-09-29,CUST000004,Global Weaving Ltd,Distributor,East,Delhi,Ahmedabad,PROD000026,Canvas 180 GSM,Cotton Yarn,Reliance,410,617.27,Pending,Cash,Sneha Patel,253080.7,10,25308.07,18,40999.07,268771.7,211970,15802.63
INV00000979,2024-02-08,CUST000011,Prime Weaving Ltd,Wholesale,East,Uttar Pradesh,Kanpur,PROD000029,Canvas 160 GSM,Technical Textile,Trident,89,246.12,Overdue,RTGS,Manish Kumar,21904.68,10,2190.47,18,3548.56,23262.77,16465,3249.21
INV00000980,2025-02-07,CUST000002,Global Creation & Co.,Wholesale,West,Madhya Pradesh,Mumbai,PROD000031,Satin 120 GSM,Silk,Vardhman,25,634.54,Overdue,Cash,Manish Kumar,15863.5,5,793.18,18,2712.66,17782.98,11825,3245.33
INV00000981,2024-07-21,CUST000014,Sunrise Fabrics & Co.,Exporter,South,Uttar Pradesh,Surat,PROD000034,Satin 240 GSM,Viscose,Raymond,164,537.58,Pending,NEFT,Vikas Jain,88163.12,15,13224.47,18,13488.96,88427.61,68388,6550.65
INV00000982,2025-09-22,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000018,Ribstop 180 GSM,Technical Textile,Welspun,59,257.91,Overdue,RTGS,Rohit Sharma,15216.69,0,0.0,18,2739.0,17955.69,11446,3770.69
INV00000983,2025-06-17,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000018,Ribstop 180 GSM,Technical Textile,Welspun,53,257.91,Pending,Cash,Rohit Sharma,13669.23,15,2050.38,18,2091.39,13710.24,10282,1336.85
INV00000984,2025-09-27,CUST000004,Global Weaving Ltd,Distributor,East,Delhi,Ahmedabad,PROD000019,Denim 180 GSM,Linen,Vardhman,418,568.96,Overdue,RTGS,Vikas Jain,237825.28,10,23782.53,18,38527.7,252570.45,187682,26360.75
